ID,MA_KEHOACH,MA_HOPDONG_TINDUNG,SODU_DAUKI,SO_KY,NGAY_DAUKI,NGAY_CUOIKY,SONGAY_TINHLAI,LAISUAT,GOC_PHAITRA,LAI_PHAITRA,TONG_TIEN
7693,KH-CTRA028569-97,CTRA028569,380000032,97,2030-09-06,2030-10-05,30,14.75,15833333,4606850,20440183
7694,KH-CTRA028569-98,CTRA028569,364166699,98,2030-10-06,2030-11-05,31,14.75,15833333,4562061,20395394
7695,KH-CTRA028569-99,CTRA028569,348333366,99,2030-11-06,2030-12-05,30,14.75,15833333,4222946,20056279
7696,KH-CTRA028569-100,CTRA028569,332500033,100,2030-12-06,2031-01-05,31,14.75,15833333,4165360,19998693
7697,KH-CTRA028569-101,CTRA028569,316666700,101,2031-01-06,2031-02-05,31,14.75,15833333,3967010,19800343
7698,KH-CTRA028569-102,CTRA028569,300833367,102,2031-02-06,2031-03-05,28,14.75,15833333,3403950,19237283
7699,KH-CTRA028569-103,CTRA028569,285000034,103,2031-03-06,2031-04-05,31,14.75,15833333,3570309,19403642
7700,KH-CTRA028569-104,CTRA028569,269166701,104,2031-04-06,2031-05-05,30,14.75,15833333,3263185,19096518
7701,KH-CTRA028569-105,CTRA028569,253333368,105,2031-05-06,2031-06-05,31,14.75,15833333,3173608,19006941
7702,KH-CTRA028569-106,CTRA028569,237500035,106,2031-06-06,2031-07-05,30,14.75,15833333,2879281,18712614
7703,KH-CTRA028569-107,CTRA028569,221666702,107,2031-07-06,2031-08-05,31,14.75,15833333,2776907,18610240
7704,KH-CTRA028569-108,CTRA028569,205833369,108,2031-08-06,2031-09-05,31,14.75,15833333,2578556,18411889
7705,KH-CTRA028569-109,CTRA028569,190000036,109,2031-09-06,2031-10-05,30,14.75,15833333,2303425,18136758
7706,KH-CTRA028569-110,CTRA028569,174166703,110,2031-10-06,2031-11-05,31,14.75,15833333,2181855,18015188
7707,KH-CTRA028569-111,CTRA028569,158333370,111,2031-11-06,2031-12-05,30,14.75,15833333,1919521,17752854
7708,KH-CTRA028569-112,CTRA028569,142500037,112,2031-12-06,2032-01-05,31,14.75,15833333,1785155,17618488
7709,KH-CTRA028569-113,CTRA028569,126666704,113,2032-01-06,2032-02-05,31,14.75,15833333,1586804,17420137
7710,KH-CTRA028569-114,CTRA028569,110833371,114,2032-02-06,2032-03-05,29,14.75,15833333,1298876,17132209
7711,KH-CTRA028569-115,CTRA028569,95000038,115,2032-03-06,2032-04-05,31,14.75,15833333,1190103,17023436
7712,KH-CTRA028569-116,CTRA028569,79166705,116,2032-04-06,2032-05-05,30,14.75,15833333,959761,16793094
7713,KH-CTRA028569-117,CTRA028569,63333372,117,2032-05-06,2032-06-05,31,14.75,15833333,793402,16626735
7714,KH-CTRA028569-118,CTRA028569,47500039,118,2032-06-06,2032-07-05,30,14.75,15833333,575857,16409190
7715,KH-CTRA028569-119,CTRA028569,31666706,119,2032-07-06,2032-08-05,31,14.75,15833333,396701,16230034
7716,KH-CTRA028569-120,CTRA028569,15833373,120,2032-08-06,2032-09-06,32,14.75,15833373,204749,16038082
7853,KH-CTRA028571-53,CTRA028571,4761904752,53,2025-11-20,2025-12-19,30,14.0,148809524,54794520,203604044
7854,KH-CTRA028571-54,CTRA028571,4613095228,54,2025-12-20,2026-01-19,31,14.0,148809524,54851598,203661122
7855,KH-CTRA028571-55,CTRA028571,4464285704,55,2026-01-20,2026-02-19,31,14.0,148809524,53082192,201891716
7856,KH-CTRA028571-56,CTRA028571,4315476180,56,2026-02-20,2026-03-19,28,14.0,148809524,46347032,195156556
7857,KH-CTRA028571-57,CTRA028571,4166666656,57,2026-03-20,2026-04-19,31,14.0,148809524,49543379,198352903
7858,KH-CTRA028571-58,CTRA028571,4017857132,58,2026-04-20,2026-05-19,30,14.0,148809524,46232877,195042401
7859,KH-CTRA028571-59,CTRA028571,3869047608,59,2026-05-20,2026-06-19,31,14.0,148809524,46004566,194814090
7860,KH-CTRA028571-60,CTRA028571,3720238084,60,2026-06-20,2026-07-19,30,14.0,148809524,42808219,191617743
7861,KH-CTRA028571-61,CTRA028571,3571428560,61,2026-07-20,2026-08-19,31,14.0,148809524,42465753,191275277
7862,KH-CTRA028571-62,CTRA028571,3422619036,62,2026-08-20,2026-09-19,31,14.0,148809524,40696347,189505871
7863,KH-CTRA028571-63,CTRA028571,3273809512,63,2026-09-20,2026-10-19,30,14.0,148809524,37671233,186480757
7864,KH-CTRA028571-64,CTRA028571,3124999988,64,2026-10-20,2026-11-19,31,14.0,148809524,37157534,185967058
7865,KH-CTRA028571-65,CTRA028571,2976190464,65,2026-11-20,2026-12-19,30,14.0,148809524,34246575,183056099
7866,KH-CTRA028571-66,CTRA028571,2827380940,66,2026-12-20,2027-01-19,31,14.0,148809524,33618721,182428245
7867,KH-CTRA028571-67,CTRA028571,2678571416,67,2027-01-20,2027-02-19,31,14.0,148809524,31849315,180658839
7868,KH-CTRA028571-68,CTRA028571,2529761892,68,2027-02-20,2027-03-19,28,14.0,148809524,27168950,175978474
7869,KH-CTRA028571-69,CTRA028571,2380952368,69,2027-03-20,2027-04-19,31,14.0,148809524,28310502,177120026
7870,KH-CTRA028571-70,CTRA028571,2232142844,70,2027-04-20,2027-05-19,30,14.0,148809524,25684931,174494455
7871,KH-CTRA028571-71,CTRA028571,2083333320,71,2027-05-20,2027-06-19,31,14.0,148809524,24771689,173581213
7872,KH-CTRA028571-72,CTRA028571,1934523796,72,2027-06-20,2027-07-19,30,14.0,148809524,22260274,171069798
7873,KH-CTRA028571-73,CTRA028571,1785714272,73,2027-07-20,2027-08-19,31,14.0,148809524,21232877,170042401
7874,KH-CTRA028571-74,CTRA028571,1636904748,74,2027-08-20,2027-09-19,31,14.0,148809524,19463470,168272994
7875,KH-CTRA028571-75,CTRA028571,1488095224,75,2027-09-20,2027-10-19,30,14.0,148809524,17123288,165932812
7876,KH-CTRA028571-76,CTRA028571,1339285700,76,2027-10-20,2027-11-19,31,14.0,148809524,15924657,164734181
7877,KH-CTRA028571-77,CTRA028571,1190476176,77,2027-11-20,2027-12-19,30,14.0,148809524,13698630,162508154
7878,KH-CTRA028571-78,CTRA028571,1041666652,78,2027-12-20,2028-01-19,31,14.0,148809524,12385845,161195369
7879,KH-CTRA028571-79,CTRA028571,892857128,79,2028-01-20,2028-02-19,31,14.0,148809524,10616438,159425962
7880,KH-CTRA028571-80,CTRA028571,744047604,80,2028-02-20,2028-03-19,29,14.0,148809524,8276256,157085780
7881,KH-CTRA028571-81,CTRA028571,595238080,81,2028-03-20,2028-04-19,31,14.0,148809524,7077625,155887149
7882,KH-CTRA028571-82,CTRA028571,446428556,82,2028-04-20,2028-05-19,30,14.0,148809524,5136986,153946510
7883,KH-CTRA028571-83,CTRA028571,297619032,83,2028-05-20,2028-06-19,31,14.0,148809524,3538813,152348337
7884,KH-CTRA028571-84,CTRA028571,148809508,84,2028-06-20,2028-07-20,31,14.0,148809508,1769406,150578930
7885,KH-CTRA028570-1,CTRA028570,14200000000,1,2022-06-24,2022-07-23,30,14.85,197222222,173317808,370540030
7886,KH-CTRA028570-2,CTRA028570,14002777778,2,2022-07-24,2022-08-23,31,14.85,197222222,176607637,373829859
7887,KH-CTRA028570-3,CTRA028570,13805555556,3,2022-08-24,2022-09-23,31,14.85,197222222,174120205,371342427
7888,KH-CTRA028570-4,CTRA028570,13608333334,4,2022-09-24,2022-10-23,30,14.85,197222222,166096233,363318455
7889,KH-CTRA028570-5,CTRA028570,13411111112,5,2022-10-24,2022-11-23,31,14.85,197222222,169145342,366367564
7890,KH-CTRA028570-6,CTRA028570,13213888890,6,2022-11-24,2022-12-23,30,14.85,197222222,161281849,358504071
7891,KH-CTRA028570-7,CTRA028570,13016666668,7,2022-12-24,2023-01-23,31,14.85,197222222,164170479,361392701
7892,KH-CTRA028570-8,CTRA028570,12819444446,8,2023-01-24,2023-02-23,31,14.85,197222222,161683048,358905270
7893,KH-CTRA028570-9,CTRA028570,12622222224,9,2023-02-24,2023-03-23,28,14.85,197222222,143789589,341011811
7894,KH-CTRA028570-10,CTRA028570,12425000002,10,2023-03-24,2023-04-23,31,14.85,197222222,156708185,353930407
7895,KH-CTRA028570-11,CTRA028570,12227777780,11,2023-04-24,2023-05-23,30,14.85,197222222,149245890,346468112
7896,KH-CTRA028570-12,CTRA028570,12030555558,12,2023-05-24,2023-06-23,31,14.85,197222222,151733322,348955544
7897,KH-CTRA028570-13,CTRA028570,11833333336,13,2023-06-24,2023-07-23,30,14.85,197222222,144431507,341653729
7898,KH-CTRA028570-14,CTRA028570,11636111114,14,2023-07-24,2023-08-23,31,14.85,197222222,146758459,343980681
7899,KH-CTRA028570-15,CTRA028570,11438888892,15,2023-08-24,2023-09-23,31,14.85,197222222,144271027,341493249
7900,KH-CTRA028570-16,CTRA028570,11241666670,16,2023-09-24,2023-10-23,30,14.85,197222222,137209932,334432154
7901,KH-CTRA028570-17,CTRA028570,11044444448,17,2023-10-24,2023-11-23,31,14.85,197222222,139296164,336518386
7902,KH-CTRA028570-18,CTRA028570,10847222226,18,2023-11-24,2023-12-23,30,14.85,197222222,132395548,329617770
7903,KH-CTRA028570-19,CTRA028570,10650000004,19,2023-12-24,2024-01-23,31,14.85,197222222,134321301,331543523
7904,KH-CTRA028570-20,CTRA028570,10452777782,20,2024-01-24,2024-02-23,31,14.85,197222222,131833870,329056092
7801,KH-CTRA028571-1,CTRA028571,12500000000,1,2021-07-20,2021-08-19,31,14.0,148809524,148630137,297439661
7802,KH-CTRA028571-2,CTRA028571,12351190476,2,2021-08-20,2021-09-19,31,14.0,148809524,146860731,295670255
7803,KH-CTRA028571-3,CTRA028571,12202380952,3,2021-09-20,2021-10-19,30,14.0,148809524,140410959,289220483
7804,KH-CTRA028571-4,CTRA028571,12053571428,4,2021-10-20,2021-11-19,31,14.0,148809524,143321918,292131442
7805,KH-CTRA028571-5,CTRA028571,11904761904,5,2021-11-20,2021-12-19,30,14.0,148809524,136986301,285795825
7806,KH-CTRA028571-6,CTRA028571,11755952380,6,2021-12-20,2022-01-19,31,14.0,148809524,139783105,288592629
7807,KH-CTRA028571-7,CTRA028571,11607142856,7,2022-01-20,2022-02-19,31,14.0,148809524,138013699,286823223
7808,KH-CTRA028571-8,CTRA028571,11458333332,8,2022-02-20,2022-03-19,28,14.0,148809524,123059361,271868885
7809,KH-CTRA028571-9,CTRA028571,11309523808,9,2022-03-20,2022-04-19,31,14.0,148809524,134474886,283284410
7810,KH-CTRA028571-10,CTRA028571,11160714284,10,2022-04-20,2022-05-19,30,14.0,148809524,128424658,277234182
7811,KH-CTRA028571-11,CTRA028571,11011904760,11,2022-05-20,2022-06-19,31,14.0,148809524,130936073,279745597
7812,KH-CTRA028571-12,CTRA028571,10863095236,12,2022-06-20,2022-07-19,30,14.0,148809524,125000000,273809524
7813,KH-CTRA028571-13,CTRA028571,10714285712,13,2022-07-20,2022-08-19,31,14.0,148809524,127397260,276206784
7814,KH-CTRA028571-14,CTRA028571,10565476188,14,2022-08-20,2022-09-19,31,14.0,148809524,125627854,274437378
7815,KH-CTRA028571-15,CTRA028571,10416666664,15,2022-09-20,2022-10-19,30,14.0,148809524,119863014,268672538
7816,KH-CTRA028571-16,CTRA028571,10267857140,16,2022-10-20,2022-11-19,31,14.0,148809524,122089041,270898565
7817,KH-CTRA028571-17,CTRA028571,10119047616,17,2022-11-20,2022-12-19,30,14.0,148809524,116438356,265247880
7818,KH-CTRA028571-18,CTRA028571,9970238092,18,2022-12-20,2023-01-19,31,14.0,148809524,118550228,267359752
7819,KH-CTRA028571-19,CTRA028571,9821428568,19,2023-01-20,2023-02-19,31,14.0,148809524,116780822,265590346
7820,KH-CTRA028571-20,CTRA028571,9672619044,20,2023-02-20,2023-03-19,28,14.0,148809524,103881278,252690802
7821,KH-CTRA028571-21,CTRA028571,9523809520,21,2023-03-20,2023-04-19,31,14.0,148809524,113242009,262051533
7822,KH-CTRA028571-22,CTRA028571,9374999996,22,2023-04-20,2023-05-19,30,14.0,148809524,107876712,256686236
7823,KH-CTRA028571-23,CTRA028571,9226190472,23,2023-05-20,2023-06-19,31,14.0,148809524,109703196,258512720
7824,KH-CTRA028571-24,CTRA028571,9077380948,24,2023-06-20,2023-07-19,30,14.0,148809524,104452055,253261579
7825,KH-CTRA028571-25,CTRA028571,8928571424,25,2023-07-20,2023-08-19,31,14.0,148809524,106164384,254973908
7826,KH-CTRA028571-26,CTRA028571,8779761900,26,2023-08-20,2023-09-19,31,14.0,148809524,104394977,253204501
7827,KH-CTRA028571-27,CTRA028571,8630952376,27,2023-09-20,2023-10-19,30,14.0,148809524,99315068,248124592
7828,KH-CTRA028571-28,CTRA028571,8482142852,28,2023-10-20,2023-11-19,31,14.0,148809524,100856164,249665688
7829,KH-CTRA028571-29,CTRA028571,8333333328,29,2023-11-20,2023-12-19,30,14.0,148809524,95890411,244699935
7830,KH-CTRA028571-30,CTRA028571,8184523804,30,2023-12-20,2024-01-19,31,14.0,148809524,97317352,246126876
7831,KH-CTRA028571-31,CTRA028571,8035714280,31,2024-01-20,2024-02-19,31,14.0,148809524,95547945,244357469
7832,KH-CTRA028571-32,CTRA028571,7886904756,32,2024-02-20,2024-03-19,29,14.0,148809524,87728310,236537834
7833,KH-CTRA028571-33,CTRA028571,7738095232,33,2024-03-20,2024-04-19,31,14.0,148809524,92009132,240818656
7834,KH-CTRA028571-34,CTRA028571,7589285708,34,2024-04-20,2024-05-19,30,14.0,148809524,87328767,236138291
7835,KH-CTRA028571-35,CTRA028571,7440476184,35,2024-05-20,2024-06-19,31,14.0,148809524,88470320,237279844
7836,KH-CTRA028571-36,CTRA028571,7291666660,36,2024-06-20,2024-07-19,30,14.0,148809524,83904110,232713634
7837,KH-CTRA028571-37,CTRA028571,7142857136,37,2024-07-20,2024-08-19,31,14.0,148809524,84931507,233741031
7838,KH-CTRA028571-38,CTRA028571,6994047612,38,2024-08-20,2024-09-19,31,14.0,148809524,83162100,231971624
7839,KH-CTRA028571-39,CTRA028571,6845238088,39,2024-09-20,2024-10-19,30,14.0,148809524,78767123,227576647
7840,KH-CTRA028571-40,CTRA028571,6696428564,40,2024-10-20,2024-11-19,31,14.0,148809524,79623288,228432812
7841,KH-CTRA028571-41,CTRA028571,6547619040,41,2024-11-20,2024-12-19,30,14.0,148809524,75342466,224151990
7842,KH-CTRA028571-42,CTRA028571,6398809516,42,2024-12-20,2025-01-19,31,14.0,148809524,76084475,224893999
7843,KH-CTRA028571-43,CTRA028571,6249999992,43,2025-01-20,2025-02-19,31,14.0,148809524,74315068,223124592
7844,KH-CTRA028571-44,CTRA028571,6101190468,44,2025-02-20,2025-03-19,28,14.0,148809524,65525114,214334638
7845,KH-CTRA028571-45,CTRA028571,5952380944,45,2025-03-20,2025-04-19,31,14.0,148809524,70776256,219585780
7846,KH-CTRA028571-46,CTRA028571,5803571420,46,2025-04-20,2025-05-19,30,14.0,148809524,66780822,215590346
7847,KH-CTRA028571-47,CTRA028571,5654761896,47,2025-05-20,2025-06-19,31,14.0,148809524,67237443,216046967
7848,KH-CTRA028571-48,CTRA028571,5505952372,48,2025-06-20,2025-07-19,30,14.0,148809524,63356164,212165688
7849,KH-CTRA028571-49,CTRA028571,5357142848,49,2025-07-20,2025-08-19,31,14.0,148809524,63698630,212508154
7850,KH-CTRA028571-50,CTRA028571,5208333324,50,2025-08-20,2025-09-19,31,14.0,148809524,61929224,210738748
7851,KH-CTRA028571-51,CTRA028571,5059523800,51,2025-09-20,2025-10-19,30,14.0,148809524,58219178,207028702
7852,KH-CTRA028571-52,CTRA028571,4910714276,52,2025-10-20,2025-11-19,31,14.0,148809524,58390411,207199935
7905,KH-CTRA028570-21,CTRA028570,10255555560,21,2024-02-24,2024-03-23,29,14.85,197222222,121001507,318223729
7906,KH-CTRA028570-22,CTRA028570,10058333338,22,2024-03-24,2024-04-23,31,14.85,197222222,126859007,324081229
7907,KH-CTRA028570-23,CTRA028570,9861111116,23,2024-04-24,2024-05-23,30,14.85,197222222,120359589,317581811
7908,KH-CTRA028570-24,CTRA028570,9663888894,24,2024-05-24,2024-06-23,31,14.85,197222222,121884144,319106366
7909,KH-CTRA028570-25,CTRA028570,9466666672,25,2024-06-24,2024-07-23,30,14.85,197222222,115545206,312767428
7910,KH-CTRA028570-26,CTRA028570,9269444450,26,2024-07-24,2024-08-23,31,14.85,197222222,116909281,314131503
7911,KH-CTRA028570-27,CTRA028570,9072222228,27,2024-08-24,2024-09-23,31,14.85,197222222,114421849,311644071
7912,KH-CTRA028570-28,CTRA028570,8875000006,28,2024-09-24,2024-10-23,30,14.85,197222222,108323630,305545852
7913,KH-CTRA028570-29,CTRA028570,8677777784,29,2024-10-24,2024-11-23,31,14.85,197222222,109446986,306669208
7914,KH-CTRA028570-30,CTRA028570,8480555562,30,2024-11-24,2024-12-23,30,14.85,197222222,103509247,300731469
7915,KH-CTRA028570-31,CTRA028570,8283333340,31,2024-12-24,2025-01-23,31,14.85,197222222,104472123,301694345
7916,KH-CTRA028570-32,CTRA028570,8086111118,32,2025-01-24,2025-02-23,31,14.85,197222222,101984692,299206914
7917,KH-CTRA028570-33,CTRA028570,7888888896,33,2025-02-24,2025-03-23,28,14.85,197222222,89868493,287090715
7918,KH-CTRA028570-34,CTRA028570,7691666674,34,2025-03-24,2025-04-23,31,14.85,197222222,97009829,294232051
7919,KH-CTRA028570-35,CTRA028570,7494444452,35,2025-04-24,2025-05-23,30,14.85,197222222,91473288,288695510
7920,KH-CTRA028570-36,CTRA028570,7297222230,36,2025-05-24,2025-06-23,31,14.85,197222222,92034966,289257188
7921,KH-CTRA028570-37,CTRA028570,7100000008,37,2025-06-24,2025-07-23,30,14.85,197222222,86658904,283881126
7922,KH-CTRA028570-38,CTRA028570,6902777786,38,2025-07-24,2025-08-23,31,14.85,197222222,87060103,284282325
7923,KH-CTRA028570-39,CTRA028570,6705555564,39,2025-08-24,2025-09-23,31,14.85,197222222,84572671,281794893
7924,KH-CTRA028570-40,CTRA028570,6508333342,40,2025-09-24,2025-10-23,30,14.85,197222222,79437329,276659551
7925,KH-CTRA028570-41,CTRA028570,6311111120,41,2025-10-24,2025-11-23,31,14.85,197222222,79597808,276820030
7926,KH-CTRA028570-42,CTRA028570,6113888898,42,2025-11-24,2025-12-23,30,14.85,197222222,74622945,271845167
7927,KH-CTRA028570-43,CTRA028570,5916666676,43,2025-12-24,2026-01-23,31,14.85,197222222,74622945,271845167
7928,KH-CTRA028570-44,CTRA028570,5719444454,44,2026-01-24,2026-02-23,31,14.85,197222222,72135514,269357736
7929,KH-CTRA028570-45,CTRA028570,5522222232,45,2026-02-24,2026-03-23,28,14.85,197222222,62907945,260130167
7930,KH-CTRA028570-46,CTRA028570,5325000010,46,2026-03-24,2026-04-23,31,14.85,197222222,67160651,264382873
7931,KH-CTRA028570-47,CTRA028570,5127777788,47,2026-04-24,2026-05-23,30,14.85,197222222,62586986,259809208
7932,KH-CTRA028570-48,CTRA028570,4930555566,48,2026-05-24,2026-06-23,31,14.85,197222222,62185788,259408010
7933,KH-CTRA028570-49,CTRA028570,4733333344,49,2026-06-24,2026-07-23,30,14.85,197222222,57772603,254994825
7934,KH-CTRA028570-50,CTRA028570,4536111122,50,2026-07-24,2026-08-23,31,14.85,197222222,57210925,254433147
7935,KH-CTRA028570-51,CTRA028570,4338888900,51,2026-08-24,2026-09-23,31,14.85,197222222,54723493,251945715
7936,KH-CTRA028570-52,CTRA028570,4141666678,52,2026-09-24,2026-10-23,30,14.85,197222222,50551028,247773250
7937,KH-CTRA028570-53,CTRA028570,3944444456,53,2026-10-24,2026-11-23,31,14.85,197222222,49748630,246970852
7938,KH-CTRA028570-54,CTRA028570,3747222234,54,2026-11-24,2026-12-23,30,14.85,197222222,45736644,242958866
7939,KH-CTRA028570-55,CTRA028570,3550000012,55,2026-12-24,2027-01-23,31,14.85,197222222,44773767,241995989
7940,KH-CTRA028570-56,CTRA028570,3352777790,56,2027-01-24,2027-02-23,31,14.85,197222222,42286336,239508558
7941,KH-CTRA028570-57,CTRA028570,3155555568,57,2027-02-24,2027-03-23,28,14.85,197222222,35947397,233169619
7942,KH-CTRA028570-58,CTRA028570,2958333346,58,2027-03-24,2027-04-23,31,14.85,197222222,37311473,234533695
7943,KH-CTRA028570-59,CTRA028570,2761111124,59,2027-04-24,2027-05-23,30,14.85,197222222,33700685,230922907
7944,KH-CTRA028570-60,CTRA028570,2563888902,60,2027-05-24,2027-06-23,31,14.85,197222222,32336610,229558832
7945,KH-CTRA028570-61,CTRA028570,2366666680,61,2027-06-24,2027-07-23,30,14.85,197222222,28886302,226108524
7946,KH-CTRA028570-62,CTRA028570,2169444458,62,2027-07-24,2027-08-23,31,14.85,197222222,27361747,224583969
7947,KH-CTRA028570-63,CTRA028570,1972222236,63,2027-08-24,2027-09-23,31,14.85,197222222,24874315,222096537
7948,KH-CTRA028570-64,CTRA028570,1775000014,64,2027-09-24,2027-10-23,30,14.85,197222222,21664726,218886948
7949,KH-CTRA028570-65,CTRA028570,1577777792,65,2027-10-24,2027-11-23,31,14.85,197222222,19899452,217121674
7950,KH-CTRA028570-66,CTRA028570,1380555570,66,2027-11-24,2027-12-23,30,14.85,197222222,16850343,214072565
7951,KH-CTRA028570-67,CTRA028570,1183333348,67,2027-12-24,2028-01-23,31,14.85,197222222,14924589,212146811
7952,KH-CTRA028570-68,CTRA028570,986111126,68,2028-01-24,2028-02-23,31,14.85,197222222,12437158,209659380
7953,KH-CTRA028570-69,CTRA028570,788888904,69,2028-02-24,2028-03-23,29,14.85,197222222,9307808,206530030
7954,KH-CTRA028570-70,CTRA028570,591666682,70,2028-03-24,2028-04-23,31,14.85,197222222,7462295,204684517
7955,KH-CTRA028570-71,CTRA028570,394444460,71,2028-04-24,2028-05-23,30,14.85,197222222,4814384,202036606
7956,KH-CTRA028570-72,CTRA028570,197222238,72,2028-05-24,2028-06-24,32,14.85,197222238,2567671,199789893
8093,KH-CTRA028572-53,CTRA028572,4380952376,53,2026-03-23,2026-04-22,31,13.6,136904762,50603001,187507763
8094,KH-CTRA028572-54,CTRA028572,4244047614,54,2026-04-23,2026-05-22,30,13.6,136904762,47440313,184345075
8095,KH-CTRA028572-55,CTRA028572,4107142852,55,2026-05-23,2026-06-22,31,13.6,136904762,47440313,184345075
8096,KH-CTRA028572-56,CTRA028572,3970238090,56,2026-06-23,2026-07-22,30,13.6,136904762,44379648,181284410
8097,KH-CTRA028572-57,CTRA028572,3833333328,57,2026-07-23,2026-08-22,31,13.6,136904762,44277626,181182388
8098,KH-CTRA028572-58,CTRA028572,3696428566,58,2026-08-23,2026-09-22,31,13.6,136904762,42696282,179601044
8099,KH-CTRA028572-59,CTRA028572,3559523804,59,2026-09-23,2026-10-22,30,13.6,136904762,39788650,176693412
8100,KH-CTRA028572-60,CTRA028572,3422619042,60,2026-10-23,2026-11-22,31,13.6,136904762,39533594,176438356
8101,KH-CTRA028572-61,CTRA028572,3285714280,61,2026-11-23,2026-12-22,30,13.6,136904762,36727984,173632746
8102,KH-CTRA028572-62,CTRA028572,3148809518,62,2026-12-23,2027-01-22,31,13.6,136904762,36370907,173275669
8103,KH-CTRA028572-63,CTRA028572,3011904756,63,2027-01-23,2027-02-22,31,13.6,136904762,34789563,171694325
8104,KH-CTRA028572-64,CTRA028572,2874999994,64,2027-02-23,2027-03-22,28,13.6,136904762,29994520,166899282
8105,KH-CTRA028572-65,CTRA028572,2738095232,65,2027-03-23,2027-04-22,31,13.6,136904762,31626875,168531637
8106,KH-CTRA028572-66,CTRA028572,2601190470,66,2027-04-23,2027-05-22,30,13.6,136904762,29076321,165981083
8107,KH-CTRA028572-67,CTRA028572,2464285708,67,2027-05-23,2027-06-22,31,13.6,136904762,28464188,165368950
8108,KH-CTRA028572-68,CTRA028572,2327380946,68,2027-06-23,2027-07-22,30,13.6,136904762,26015656,162920418
8109,KH-CTRA028572-69,CTRA028572,2190476184,69,2027-07-23,2027-08-22,31,13.6,136904762,25301500,162206262
