ID,MA_HOPDONG_TINDUNG,SO_KY,NGAY_TRA,TRA_GOC,TRA_LAI
3469,CTRA028566,26,2024-07-21,181666667,77083904
3470,CTRA028566,27,2024-08-21,181666667,77377557
3471,CTRA028566,28,2024-09-21,181666667,75101746
3472,CTRA028566,29,2024-10-21,181666667,70476712
3473,CTRA028566,30,2024-11-21,181666667,70550125
3474,CTRA028566,31,2024-12-21,181666667,66071918
3475,CTRA028569,1,2022-10-05,15833333,23034247
3476,CTRA028569,2,2022-11-05,15833333,23603704
3477,CTRA028569,3,2022-12-05,15833333,22650342
3478,CTRA028569,4,2023-01-05,15833333,23207003
3479,CTRA028569,5,2023-02-05,15833333,23008653
3480,CTRA028569,6,2023-03-05,15833333,20602854
3481,CTRA028569,7,2023-04-05,15833333,22611952
3482,CTRA028569,8,2023-05-05,15833333,21690582
3483,CTRA028569,9,2023-06-05,15833333,22215251
3484,CTRA028569,10,2023-07-05,15833333,21306678
3485,CTRA028569,11,2023-08-05,15833333,21818550
3486,CTRA028569,12,2023-09-05,15833333,21620200
3487,CTRA028569,13,2023-10-05,15833333,20730822
3488,CTRA028569,14,2023-11-05,15833333,21223499
3489,CTRA028569,15,2023-12-05,15833333,20346918
3490,CTRA028569,16,2024-01-05,15833333,20826798
3491,CTRA028569,17,2024-02-05,15833333,20628448
3492,CTRA028569,18,2024-03-05,15833333,19112026
3493,CTRA028569,19,2024-04-05,15833333,20231747
3494,CTRA028569,20,2024-05-05,15833333,19387158
3495,CTRA028569,21,2024-06-05,15833333,19835046
3496,CTRA028569,22,2024-07-05,15833333,19003254
3497,CTRA028569,23,2024-08-05,15833333,19438345
3498,CTRA028569,24,2024-09-05,15833333,19239994
3499,CTRA028569,25,2024-10-05,15833333,18427397
3500,CTRA028569,26,2024-11-05,15833333,18843293
3501,CTRA028569,27,2024-12-05,15833333,18043493
3502,CTRA028570,1,2022-07-23,197222222,173317808
3503,CTRA028570,2,2022-08-23,197222222,176607637
3504,CTRA028570,3,2022-09-23,197222222,174120205
3505,CTRA028570,4,2022-10-23,197222222,166096233
3506,CTRA028570,5,2022-11-23,197222222,169145342
3507,CTRA028570,6,2022-12-23,197222222,161281849
3508,CTRA028570,7,2023-01-23,197222222,164170479
3509,CTRA028570,8,2023-02-23,197222222,161683048
3510,CTRA028570,9,2023-03-23,197222222,143789589
3511,CTRA028570,10,2023-04-23,197222222,156708185
3512,CTRA028570,11,2023-05-23,197222222,149245890
3513,CTRA028570,12,2023-06-23,197222222,151733322
3514,CTRA028570,13,2023-07-23,197222222,144431507
3515,CTRA028570,14,2023-08-23,197222222,146758459
3516,CTRA028570,15,2023-09-23,197222222,144271027
3517,CTRA028570,16,2023-10-23,197222222,137209932
3518,CTRA028570,17,2023-11-23,197222222,139296164
3519,CTRA028570,18,2023-12-23,197222222,132395548
3520,CTRA028570,19,2024-01-23,197222222,134321301
3521,CTRA028570,20,2024-02-23,197222222,131833870
3522,CTRA028571,1,2021-08-19,148809524,148630137
3523,CTRA028571,2,2021-09-19,148809524,146860731
3524,CTRA028571,3,2021-10-19,148809524,140410959
3525,CTRA028571,4,2021-11-19,148809524,143321918
3526,CTRA028571,5,2021-12-19,148809524,136986301
3527,CTRA028571,6,2022-01-19,148809524,139783105
3528,CTRA028571,7,2022-02-19,148809524,138013699
3529,CTRA028571,8,2022-03-19,148809524,123059361
3530,CTRA028571,9,2022-04-19,148809524,134474886
3531,CTRA028571,10,2022-05-19,148809524,128424658
3532,CTRA028571,11,2022-06-19,148809524,130936073
3533,CTRA028571,12,2022-07-19,148809524,125000000
3534,CTRA028571,13,2022-08-19,148809524,127397260
3535,CTRA028571,14,2022-09-19,148809524,125627854
3536,CTRA028571,15,2022-10-19,148809524,119863014
3537,CTRA028571,16,2022-11-19,148809524,122089041
3538,CTRA028571,17,2022-12-19,148809524,116438356
3539,CTRA028571,18,2023-01-19,148809524,118550228
3540,CTRA028571,19,2023-02-19,148809524,116780822
3541,CTRA028571,20,2023-03-19,148809524,103881278
3542,CTRA028571,21,2023-04-19,148809524,113242009
3543,CTRA028571,22,2023-05-19,148809524,107876712
3544,CTRA028571,23,2023-06-19,148809524,109703196
3545,CTRA028571,24,2023-07-19,148809524,104452055
3546,CTRA028571,25,2023-08-19,148809524,106164384
3547,CTRA028571,26,2023-09-19,148809524,104394977
3548,CTRA028571,27,2023-10-19,148809524,99315068
3549,CTRA028571,28,2023-11-19,148809524,100856164
3550,CTRA028571,29,2023-12-19,148809524,95890411
3551,CTRA028571,30,2024-01-19,148809524,97317352
3552,CTRA028571,31,2024-02-19,148809524,95547945
3553,CTRA028571,32,2024-03-19,148809524,87728310
3554,CTRA028571,33,2024-04-19,148809524,92009132
3555,CTRA028571,34,2024-05-19,148809524,87328767
3556,CTRA028571,35,2024-06-19,148809524,88470320
3557,CTRA028571,36,2024-07-19,148809524,83904110
3558,CTRA028571,37,2024-08-19,148809524,84931507
3559,CTRA028571,38,2024-09-19,148809524,83162100
3560,CTRA028571,39,2024-10-19,148809524,78767123
3561,CTRA028571,40,2024-11-19,148809524,79623288
3562,CTRA028571,41,2024-12-19,148809524,75342466
3563,CTRA028570,21,2024-03-23,197222222,121001507
3564,CTRA028570,22,2024-04-23,197222222,126859007
3565,CTRA028570,23,2024-05-23,197222222,120359589
3566,CTRA028570,24,2024-06-23,197222222,121884144
3567,CTRA028570,25,2024-07-23,197222222,115545206
3568,CTRA028570,26,2024-08-23,197222222,116909281
3569,CTRA028570,27,2024-09-23,197222222,114421849
3570,CTRA028570,28,2024-10-23,197222222,108323630
3571,CTRA028570,29,2024-11-23,197222222,109446986
3572,CTRA028570,30,2024-12-23,197222222,103509247
3573,CTRA028573,1,2024-01-19,200000000,137079452
3574,CTRA028573,2,2024-02-19,200000000,134794795
3575,CTRA028573,3,2024-03-19,200000000,123961096
3576,CTRA028573,4,2024-04-19,200000000,130225479
3577,CTRA028573,5,2024-05-19,200000000,123813699
3578,CTRA028573,6,2024-06-19,200000000,125656164
3579,CTRA028573,7,2024-07-19,200000000,119391781
3580,CTRA028573,8,2024-08-19,200000000,121086849
3581,CTRA028573,9,2024-09-19,200000000,118802192
3582,CTRA028573,10,2024-10-19,200000000,112758904
3583,CTRA028573,11,2024-11-19,200000000,114232877
3584,CTRA028573,12,2024-12-19,200000000,108336986
3585,CTRA028572,1,2021-12-22,136904762,128547945
3586,CTRA028572,2,2022-01-22,136904762,131251533
3587,CTRA028572,3,2022-02-22,136904762,129670189
3588,CTRA028572,4,2022-03-22,136904762,115693151
3589,CTRA028572,5,2022-04-22,136904762,126507502
3590,CTRA028572,6,2022-05-22,136904762,120896282
3591,CTRA028572,7,2022-06-22,136904762,123344814
3592,CTRA028572,8,2022-07-22,136904762,117835616
3593,CTRA028572,9,2022-08-22,136904762,120182127
3594,CTRA028572,10,2022-09-22,136904762,118600783
3595,CTRA028572,11,2022-10-22,136904762,113244618
3596,CTRA028572,12,2022-11-22,136904762,115438095
3597,CTRA028572,13,2022-12-22,136904762,110183953
3598,CTRA028572,14,2023-01-22,136904762,112275408
3599,CTRA028572,15,2023-02-22,136904762,110694064
3600,CTRA028572,16,2023-03-22,136904762,98553425
3601,CTRA028572,17,2023-04-22,136904762,107531376
3602,CTRA028572,18,2023-05-22,136904762,102532290
3603,CTRA028572,19,2023-06-22,136904762,104368689
3604,CTRA028572,20,2023-07-22,136904762,99471624
3605,CTRA028572,21,2023-08-22,136904762,101206001
3606,CTRA028572,22,2023-09-22,136904762,99624658
3607,CTRA028572,23,2023-10-22,136904762,94880626
3608,CTRA028572,24,2023-11-22,136904762,96461970
3609,CTRA028572,25,2023-12-22,136904762,91819961
3610,CTRA028572,26,2024-01-22,136904762,93299282
3611,CTRA028572,27,2024-02-22,136904762,91717939
3612,CTRA028572,28,2024-03-22,136904762,84321331
3613,CTRA028572,29,2024-04-22,136904762,88555251
3614,CTRA028572,30,2024-05-22,136904762,84168297
3615,CTRA028572,31,2024-06-22,136904762,85392564
3616,CTRA028572,32,2024-07-22,136904762,81107632
3617,CTRA028572,33,2024-08-22,136904762,82229876
3618,CTRA028572,34,2024-09-22,136904762,80648532
3619,CTRA028572,35,2024-10-22,136904762,76516634
3620,CTRA028572,36,2024-11-22,136904762,77485845
3621,CTRA028572,37,2024-12-22,136904762,73455969
3622,CTRA028574,1,2023-08-22,108333333,17500137
3623,CTRA028574,2,2023-09-22,108333333,16041792
3624,CTRA028574,3,2023-10-22,108333333,14113014
3625,CTRA028574,4,2023-11-22,108333333,13125103
3626,CTRA028574,5,2023-12-22,108333333,11290411
3627,CTRA028574,6,2024-01-22,108333333,10208413
3628,CTRA028574,7,2024-02-22,108333333,8750069
3629,CTRA028574,8,2024-03-22,108333333,6821290
3630,CTRA028574,9,2024-04-22,108333333,5833379
3631,CTRA028574,10,2024-05-22,108333333,4233904
3632,CTRA028574,11,2024-06-22,108333333,2916690
3633,CTRA028574,12,2024-07-23,108333337,1458345
3634,CTRA029261,1,2024-03-15,61111111,28054521
3635,CTRA029261,2,2024-04-15,61111111,29156279
3636,CTRA029261,3,2024-05-15,61111111,27409589
3637,CTRA029261,4,2024-06-15,61111111,27490205
3638,CTRA029261,5,2024-07-15,61111111,25797260
3639,CTRA029261,6,2024-08-15,61111111,25824132
3640,CTRA029261,7,2024-09-15,61111111,24991096
3641,CTRA029261,8,2024-10-15,61111111,23378767
3642,CTRA029261,9,2024-11-15,61111111,23325023
3643,CTRA029261,10,2024-12-15,61111111,21766438
3644,CTRA029260,1,2024-03-15,77777778,36150685
3645,CTRA029260,2,2024-04-15,77777778,37570396
3646,CTRA029260,3,2024-05-15,77777778,35319635
3647,CTRA029260,4,2024-06-15,77777778,35423516
3648,CTRA029260,5,2024-07-15,77777778,33242009
3649,CTRA029260,6,2024-08-15,77777778,33276636
3650,CTRA029260,7,2024-09-15,77777778,32203196
3651,CTRA029260,8,2024-10-15,77777778,30125571
3652,CTRA029260,9,2024-11-15,77777778,30056317
3653,CTRA029260,10,2024-12-15,77777778,28047945
3654,CTRA029666,1,2019-10-03,287121212,432994521
3655,CTRA029666,2,2019-11-03,287121212,444038068
3656,CTRA029666,3,2019-12-03,287121212,426433998
3657,CTRA029666,4,2020-01-03,287121212,437258861
3658,CTRA029666,5,2020-02-03,287121212,433869257
3659,CTRA029666,6,2020-03-03,287121212,402706773
3660,CTRA029666,7,2020-04-03,287121212,427090050
3661,CTRA029666,8,2020-05-03,287121212,410032690
3662,CTRA029666,9,2020-06-03,287121212,420310843
3663,CTRA029666,10,2020-07-03,287121212,403472167
3664,CTRA029666,11,2020-08-03,287121212,413531636
3665,CTRA029666,12,2020-09-03,287121212,410142032
3666,CTRA029666,13,2020-10-03,287121212,393631382
3667,CTRA029666,14,2020-11-03,287121212,403362825
3668,CTRA029666,15,2020-12-03,287121212,387070859
3669,CTRA029666,16,2021-01-03,287121212,396583618
3670,CTRA029666,17,2021-02-03,287121212,393194014
3671,CTRA029666,18,2021-03-03,287121212,352081403
3672,CTRA029666,19,2021-04-03,287121212,386414807
3673,CTRA029666,20,2021-05-03,287121212,370669552
3674,CTRA029666,21,2021-06-03,287121212,379635600
3675,CTRA029666,22,2021-07-03,287121212,364109029
3676,CTRA029666,23,2021-08-03,287121212,372856393
3677,CTRA029666,24,2021-09-03,287121212,369466789
3678,CTRA029666,25,2021-10-03,287121212,354268244
3679,CTRA029666,26,2021-11-03,287121212,362687582
3680,CTRA029666,27,2021-12-03,287121212,347707721
3681,CTRA029666,28,2022-01-03,287121212,355908375
3682,CTRA029666,29,2022-02-03,287121212,352518771
3683,CTRA029667,1,2024-02-18,20000000,13249315
3684,CTRA029667,2,2024-03-18,20000000,12187945
3685,CTRA029667,3,2024-04-18,20000000,12807671
3686,CTRA029667,4,2024-05-18,20000000,12180822
3687,CTRA029667,5,2024-06-18,20000000,12366027
3688,CTRA029667,6,2024-07-18,20000000,11753425
3689,CTRA029667,7,2024-08-18,20000000,11924384
3690,CTRA029667,8,2024-09-18,20000000,11703562
3691,CTRA029667,9,2024-10-18,20000000,11112329
3692,CTRA029667,10,2024-11-18,20000000,11261918
3693,CTRA029667,11,2024-12-18,20000000,10684932
3694,CTRA029666,30,2022-03-03,287121212,315342474
3695,CTRA029666,31,2022-04-03,287121212,345739564
3696,CTRA029666,32,2022-05-03,287121212,331306413
3697,CTRA029666,33,2022-06-03,287121212,338960357
3698,CTRA029666,34,2022-07-03,287121212,324745890
3699,CTRA029666,35,2022-08-03,287121212,332181150
3700,CTRA029666,36,2022-09-03,287121212,328791546
3701,CTRA029666,37,2022-10-03,287121212,314905106
3702,CTRA029666,38,2022-11-03,287121212,322012339
3703,CTRA029666,39,2022-12-03,287121212,308344583
3704,CTRA029666,40,2023-01-03,287121212,315233132
3705,CTRA029666,41,2023-02-03,287121212,311843528
3706,CTRA029666,42,2023-03-03,287121212,278603545
3707,CTRA029666,43,2023-04-03,287121212,305064321
3708,CTRA029666,44,2023-05-03,287121212,291943275
3709,CTRA029666,45,2023-06-03,287121212,298285114
3710,CTRA029666,46,2023-07-03,287121212,285382752
3711,CTRA029666,47,2023-08-03,287121212,291505907
3712,CTRA029666,48,2023-09-03,287121212,288116304
3713,CTRA029666,49,2023-10-03,287121212,275541968
3714,CTRA029666,50,2023-11-03,287121212,281337096
3715,CTRA029666,51,2023-12-03,287121212,268981445
3716,CTRA029666,52,2024-01-03,287121212,274557889
3717,CTRA029666,53,2024-02-03,287121212,271168286
3718,CTRA029666,54,2024-03-03,287121212,250502638
3719,CTRA029666,55,2024-04-03,287121212,264389079
3720,CTRA029666,56,2024-05-03,287121212,252580137
3721,CTRA029666,57,2024-06-03,287121212,257609871
3722,CTRA029666,58,2024-07-03,287121212,246019614
3723,CTRA029666,59,2024-08-03,287121212,250830664
3724,CTRA029666,60,2024-09-03,287121212,247441061
3725,CTRA029666,61,2024-10-03,287121212,236178829
3726,CTRA029666,62,2024-11-03,287121212,240661854
3727,CTRA029666,63,2024-12-03,287121212,229618306
3728,CTRA029665,1,2020-05-04,269166667,384945205
3729,CTRA029665,2,2020-06-04,269166667,394461906
3730,CTRA029665,3,2020-07-04,269166667,378529452
3731,CTRA029665,4,2020-08-04,269166667,387832295
3732,CTRA029665,5,2020-09-04,269166667,384517489
3733,CTRA029665,6,2020-10-04,269166667,368905822
3734,CTRA029665,7,2020-11-04,269166667,377887877
3735,CTRA029665,8,2020-12-04,269166667,362490068
3736,CTRA029665,9,2021-01-04,269166667,371258265
3737,CTRA029665,10,2021-02-04,269166667,367943459
3738,CTRA029665,11,2021-03-04,269166667,329342009
3739,CTRA029665,12,2021-04-04,269166667,361313847
3740,CTRA029665,13,2021-05-04,269166667,346450685
3741,CTRA029665,14,2021-06-04,269166667,354684235
3742,CTRA029665,15,2021-07-04,269166667,340034931
3743,CTRA029665,16,2021-08-04,269166667,348054623
3744,CTRA029665,17,2021-09-04,269166667,344739817
3745,CTRA029665,18,2021-10-04,269166667,330411301
3746,CTRA029665,19,2021-11-04,269166667,338110205
3747,CTRA029665,20,2021-12-04,269166667,323995548
3748,CTRA029665,21,2022-01-04,269166667,331480594
3749,CTRA029665,22,2022-02-04,269166667,328165788
3750,CTRA029665,23,2022-03-04,269166667,293413790
3751,CTRA029665,24,2022-04-04,269166667,321536176
3752,CTRA029665,25,2022-05-04,269166667,307956164
3753,CTRA029665,26,2022-06-04,269166667,314906564
3754,CTRA029665,27,2022-07-04,269166667,301540411
3755,CTRA029665,28,2022-08-04,269166667,308276952
3756,CTRA029665,29,2022-09-04,269166667,304962146
3757,CTRA029665,30,2022-10-04,269166667,291916781
3758,CTRA029665,31,2022-11-04,269166667,298332534
3759,CTRA029665,32,2022-12-04,269166667,285501027
3760,CTRA029665,33,2023-01-04,269166667,291702922
3761,CTRA029665,34,2023-02-04,269166667,288388116
3762,CTRA029665,35,2023-03-04,269166667,257485571
3763,CTRA029665,36,2023-04-04,269166667,281758504
3764,CTRA029665,37,2023-05-04,269166667,269461644
3765,CTRA029665,38,2023-06-04,269166667,275128893
3766,CTRA029665,39,2023-07-04,269166667,263045890
3767,CTRA029665,40,2023-08-04,269166667,268499281
3768,CTRA029665,41,2023-09-04,269166667,265184475
3769,CTRA029665,42,2023-10-04,269166667,253422260
3770,CTRA029665,43,2023-11-04,269166667,258554863
3771,CTRA029665,44,2023-12-04,269166667,247006507
3772,CTRA029665,45,2024-01-04,269166667,251925251
3773,CTRA029665,46,2024-02-04,269166667,248610445
3774,CTRA029665,47,2024-03-04,269166667,229470114
3775,CTRA029665,48,2024-04-04,269166667,241980833
3776,CTRA029665,49,2024-05-04,269166667,230967123
3777,CTRA029665,50,2024-06-04,269166667,235351221
3778,CTRA029665,51,2024-07-04,269166667,224551370
3779,CTRA029665,52,2024-08-04,269166667,228721609
3780,CTRA029665,53,2024-09-04,269166667,225406803
3781,CTRA029665,54,2024-10-04,269166667,214927740
3782,CTRA029665,55,2024-11-04,269166667,218777192
3783,CTRA029665,56,2024-12-04,269166667,208511986
3784,CTRA029673,55,2024-07-18,30000000,21969863
3785,CTRA029673,56,2024-08-18,30000000,22358219
3786,CTRA029673,57,2024-09-18,30000000,22014247
3787,CTRA029673,58,2024-10-18,30000000,20971233
3788,CTRA029673,59,2024-11-18,30000000,21326301
3789,CTRA029673,60,2024-12-18,30000000,20305479
3790,CTRA029674,1,2021-04-26,175925926,233986301
3791,CTRA029674,2,2021-05-26,175925926,224341705
3792,CTRA029674,3,2021-06-26,175925926,229653222
3793,CTRA029674,4,2021-07-26,175925926,220148402
3794,CTRA029674,5,2021-08-26,175925926,225320142
3795,CTRA029674,6,2021-09-26,175925926,223153602
3796,CTRA029674,7,2021-10-26,175925926,213858447
3797,CTRA029674,8,2021-11-26,175925926,218820523
3798,CTRA029674,9,2021-12-26,175925926,209665145
3799,CTRA029674,10,2022-01-26,175925926,214487443
3800,CTRA029674,11,2022-02-26,175925926,212320903
3801,CTRA029674,12,2022-03-26,175925926,189816844
3802,CTRA029674,13,2022-04-26,175925926,207987823
3803,CTRA029674,14,2022-05-26,175925926,199181887
3804,CTRA029674,15,2022-06-26,175925926,203654744
3805,CTRA029674,16,2022-07-26,175925926,194988584
3806,CTRA029674,17,2022-08-26,175925926,199321664
3807,CTRA029674,18,2022-09-26,175925926,197155124
3808,CTRA029674,19,2022-10-26,175925926,188698630
3809,CTRA029674,20,2022-11-26,175925926,192822045
3810,CTRA029674,21,2022-12-26,175925926,184505327
3811,CTRA029674,22,2023-01-26,175925926,188488965
3812,CTRA029674,23,2023-02-26,175925926,186322425
3813,CTRA029674,24,2023-03-26,175925926,166334348
3814,CTRA029674,25,2023-04-26,175925926,181989345
3815,CTRA029674,26,2023-05-26,175925926,174022070
3816,CTRA029674,27,2023-06-26,175925926,177656266
3817,CTRA029674,28,2023-07-26,175925926,169828767
3818,CTRA029673,1,2020-01-18,30000000,41276712
3819,CTRA029673,2,2020-02-18,30000000,40932740
3820,CTRA029673,3,2020-03-18,30000000,37970137
3821,CTRA029673,4,2020-04-18,30000000,40244795
3822,CTRA029673,5,2020-05-18,30000000,38613699
3823,CTRA029673,6,2020-06-18,30000000,39556849
3824,CTRA029673,7,2020-07-18,30000000,37947945
3825,CTRA029673,8,2020-08-18,30000000,38868904
3826,CTRA029673,9,2020-09-18,30000000,38524932
3827,CTRA029673,10,2020-10-18,30000000,36949315
3828,CTRA029673,11,2020-11-18,30000000,37836986
3829,CTRA029673,12,2020-12-18,30000000,36283562
3830,CTRA029673,13,2021-01-18,30000000,37149041
3831,CTRA029673,14,2021-02-18,30000000,36805068
3832,CTRA029673,15,2021-03-18,30000000,32932603
3833,CTRA029673,16,2021-04-18,30000000,36117123
3834,CTRA029673,17,2021-05-18,30000000,34619178
3835,CTRA029673,18,2021-06-18,30000000,35429178
3836,CTRA029673,19,2021-07-18,30000000,33953425
3837,CTRA029673,20,2021-08-18,30000000,34741233
3838,CTRA029673,21,2021-09-18,30000000,34397260
3839,CTRA029673,22,2021-10-18,30000000,32954795
3840,CTRA029673,23,2021-11-18,30000000,33709315
3841,CTRA029673,24,2021-12-18,30000000,32289041
3842,CTRA029673,25,2022-01-18,30000000,33021370
3843,CTRA029673,26,2022-02-18,30000000,32677397
3844,CTRA029673,27,2022-03-18,30000000,29204384
3845,CTRA029673,28,2022-04-18,30000000,31989452
3846,CTRA029673,29,2022-05-18,30000000,30624658
3847,CTRA029673,30,2022-06-18,30000000,31301507
3848,CTRA029673,31,2022-07-18,30000000,29958904
3849,CTRA029673,32,2022-08-18,30000000,30613562
3850,CTRA029673,33,2022-09-18,30000000,30269589
3851,CTRA029673,34,2022-10-18,30000000,28960274
3852,CTRA029673,35,2022-11-18,30000000,29581644
3853,CTRA029673,36,2022-12-18,30000000,28294521
3854,CTRA029673,37,2023-01-18,30000000,28893699
3855,CTRA029673,38,2023-02-18,30000000,28549726
3856,CTRA029673,39,2023-03-18,30000000,25476164
3857,CTRA029673,40,2023-04-18,30000000,27861781
3858,CTRA029673,41,2023-05-18,30000000,26630137
3859,CTRA029673,42,2023-06-18,30000000,27173836
3860,CTRA029673,43,2023-07-18,30000000,25964384
3861,CTRA029673,44,2023-08-18,30000000,26485890
3862,CTRA029673,45,2023-09-18,30000000,26141918
3863,CTRA029673,46,2023-10-18,30000000,24965753
3864,CTRA029673,47,2023-11-18,30000000,25453973
3865,CTRA029673,48,2023-12-18,30000000,24300000
3866,CTRA029673,49,2024-01-18,30000000,24766027
3867,CTRA029673,50,2024-02-18,30000000,24422055
3868,CTRA029673,51,2024-03-18,30000000,22524658
3869,CTRA029673,52,2024-04-18,30000000,23734110
3870,CTRA029673,53,2024-05-18,30000000,22635616
3871,CTRA029673,54,2024-06-18,30000000,23046164
3872,CTRA029674,29,2023-08-26,175925926,173323186
3873,CTRA029674,30,2023-09-26,175925926,171156646
3874,CTRA029674,31,2023-10-26,175925926,163538813
